link_code,sgg_cd,emd_cd,node_wkt,tp_br,tp_pk,tp_sw,link_id,type,sgg_nm,tp_in,tp_uw,node_id,tp_tn,tp_hw,emd_nm,node_code,end_node_id,link_wkt,link_len,tp_cw,strt_node_id
1111,1117000000,1117011100,,0,0,0,85327,LINK,⑹궛援,0,0,0,0,0,泥뙆3媛,,164311,"LINESTRING(126.97065906470215 37.54351171644846,126.97064308423873 37.5431924312638)",35.465,0,164303
1111,1117000000,1117012900,,0,0,0,96934,LINK,⑹궛援,0,0,0,0,0,댁큿,,57482,"LINESTRING(126.9741338447385 37.5188784124027,126.97524848724757 37.51851800880685)",106.348,0,57471
1111,1117000000,1117012800,,0,0,0,167068,LINK,⑹궛援,0,0,0,0,0,쒓컯濡3媛,,63242,"LINESTRING(126.96109469329578 37.525314381679976,126.96165471985046 37.525930126226676)",84.386,0,158075
1111,1117000000,1117012900,,0,0,0,65659,LINK,⑹궛援,0,0,0,0,0,댁큿,,57509,"LINESTRING(126.97247973051554 37.518179871785854,126.97361178313176 37.517824111269604)",107.586,0,57465
1111,1117000000,1117011400,,0,0,0,167085,LINK,⑹궛援,0,0,0,0,0,좎갹,,150482,"LINESTRING(126.95643706799633 37.53561191662853,126.95682020454802 37.53553734609053)",34.86,0,150450
1000,1117000000,1117013000,,0,0,0,65658,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,65739,"LINESTRING(126.99286902603903 37.54298565030621,126.99329896230454 37.543022094836616)",38.21,1,65738
1111,1117000000,1117011600,,0,0,0,165377,LINK,⑹궛援,0,0,0,0,0,泥븫,,150826,"LINESTRING(126.948188988846 37.5353813392994,126.94838852480666 37.53513238916938)",32.779,0,62701
1111,1117000000,1117010100,,0,0,0,85390,LINK,⑹궛援,0,0,0,0,0,꾩븫,,71345,"LINESTRING(126.9824340200081 37.551985594539005,126.98293501552861 37.55154044211948,126.9832415954661 37.551099812519624)",122.246,0,65404
1111,1117000000,1117012900,,0,0,0,165919,LINK,⑹궛援,0,0,0,0,0,댁큿,,153959,"LINESTRING(126.95624751913368 37.52604217263981,126.95643867349966 37.525852050015644)",27.033,0,153958
1111,1117000000,1117013100,,0,0,0,83874,LINK,⑹궛援,0,0,0,0,0,쒕궓,,178987,"LINESTRING(127.00363190541887 37.53159763086234,127.00372620930354 37.53147113259168)",16.328,0,66714
1111,1117000000,1117013000,,0,0,0,87936,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,149061,"LINESTRING(126.98978609893425 37.53844817340169,126.98987551699153 37.5385999114401)",18.603,0,149037
1111,1117000000,1117011500,,0,0,0,90171,LINK,⑹궛援,0,0,0,0,0,곗쿇,,150836,"LINESTRING(126.94962305248582 37.534855762686966,126.94966225206066 37.534693905011174,126.94991632071392 37.53472514272507,126.94985751166556 37.5349834941983)",70.158,0,150834
1111,1117000000,1117013100,,0,0,0,165949,LINK,⑹궛援,0,0,0,0,0,쒕궓,,178253,"LINESTRING(127.00623348072412 37.5371208209408,127.00634287567685 37.53676755652965)",40.383,0,178252
1111,1117000000,1117013100,,0,0,0,97502,LINK,⑹궛援,0,0,0,0,0,쒕궓,,180568,"LINESTRING(127.009157580804 37.53392373639411,127.00913747725852 37.53401985115502)",10.815,0,180567
1000,1117000000,1117011900,,0,0,0,166509,LINK,⑹궛援,0,0,0,0,0,⑥갹,,122764,"LINESTRING(126.96215629457208 37.54503768198372,126.96194474008884 37.54516526841375)",23.453,1,125738
1111,1117000000,1117011700,,0,0,0,65016,LINK,⑹궛援,0,0,0,0,0,먰슚濡3媛,,62796,"LINESTRING(126.95742859167846 37.534365950571384,126.95746069647033 37.53478449601694)",46.54,0,62795
1111,1117000000,1117012200,,0,0,0,82891,LINK,⑹궛援,0,0,0,0,0,臾몃같,,165333,"LINESTRING(126.97075673857465 37.53900368021336,126.97073349033992 37.53826880031348)",81.589,0,165312
1111,1117000000,1117013000,,0,0,0,68995,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,66005,"LINESTRING(126.997135409764 37.534597238565766,126.9959280598615 37.53451395876278,126.9957660343581 37.534509790847686)",121.439,0,66004
1111,1117000000,1117013600,,0,0,0,166516,LINK,⑹궛援,0,0,0,0,0,蹂닿킅,,177002,"LINESTRING(127.00118882125619 37.52975267170137,127.00153573298954 37.52956951383322,127.00156691567858 37.52953847039483)",41.202,0,176986
1111,1117000000,1117011000,,0,0,0,93303,LINK,⑹궛援,0,0,0,0,0,泥뙆2媛,,163959,"LINESTRING(126.96746032330255 37.54513539769594,126.9676413135127 37.5452384087074,126.96779647526566 37.5452641914434)",33.668,0,64134
1111,1117000000,1117013100,,0,0,0,92290,LINK,⑹궛援,0,0,0,0,0,쒕궓,,179073,"LINESTRING(127.00352270230135 37.53155810437898,127.00326250408848 37.53185690584032,127.00301337699582 37.532079356210524)",73.44,0,179072
1111,1117000000,1117013300,,0,0,0,97748,LINK,⑹궛援,0,0,0,0,0,쒕튃怨좊룞,,145481,"LINESTRING(126.98709306971877 37.517639188106386,126.98707431784521 37.517862771400836)",24.87,0,65729
1111,1117000000,1117013100,,0,0,0,92865,LINK,⑹궛援,0,0,0,0,0,쒕궓,,178773,"LINESTRING(127.00702166759231 37.532732465174426,127.00696190883608 37.5325802172173,127.00697084991728 37.532358976229105,127.00706343115678 37.53212107775026)",69.914,0,178769
1111,1117000000,1117011900,,0,0,0,60935,LINK,⑹궛援,0,0,0,0,0,⑥갹,,145768,"LINESTRING(126.95796603453702 37.54168275659958,126.95796591569736 37.54189443820766)",23.494,0,145767
1011,1117000000,1117011100,,0,0,0,158640,LINK,⑹궛援,0,0,0,0,0,泥뙆3媛,,63531,"LINESTRING(126.96481621350023 37.5418581812544,126.96509422775688 37.541878389340205,126.96526484255506 37.54185831407005,126.9652585611897 37.54177780990371,126.96540391249646 37.54173257002213)",62.658,0,63690
1111,1117000000,1117013100,,0,0,0,84794,LINK,⑹궛援,0,0,0,0,0,쒕궓,,66272,"LINESTRING(127.00328370586475 37.54482863879855,127.00316476132389 37.544304203542914)",59.147,0,66269
1111,1117000000,1117012900,,1,0,0,158706,LINK,⑹궛援,0,0,0,0,0,댁큿,,155876,"LINESTRING(126.95901221592489 37.51732446641521,126.96142424947502 37.521310061414056)",491.062,0,167534
1111,1117000000,1117013600,,0,0,0,91628,LINK,⑹궛援,0,0,0,0,0,蹂닿킅,,176986,"LINESTRING(127.00088868269442 37.52990478517523,127.00118882125619 37.52975267170137)",31.446,0,176985
1111,1117000000,1117010200,,0,0,0,78925,LINK,⑹궛援,0,0,0,0,0,⑹궛2媛,,141338,"LINESTRING(126.98687733581531 37.542870415517186,126.98694134877594 37.54298787501852)",14.211,0,141337
1111,1117000000,1117012500,,0,0,0,70322,LINK,⑹궛援,0,0,0,0,0,쒓컯濡2媛,,19492,"LINESTRING(126.97027858278369 37.53142272158905,126.97011048483853 37.53123914784996)",25.217,0,19491
1111,1117000000,1117010800,,0,0,0,66221,LINK,⑹궛援,0,0,0,0,0,쒓퀎,,172717,"LINESTRING(126.96617038201872 37.55417985087952,126.96604087259313 37.55413226197786)",12.604,0,172716
1111,1117000000,1117012900,,0,0,0,159254,LINK,⑹궛援,0,0,0,0,0,댁큿,,65370,"LINESTRING(126.98173120156227 37.51833370981348,126.98236006738263 37.51832976585662)",55.596,0,65413
1111,1117000000,1117012000,,0,0,0,90478,LINK,⑹궛援,0,0,0,0,0,꾩썝,,63328,"LINESTRING(126.95797907132436 37.53944426008694,126.95809471463589 37.53942412391537)",10.462,0,145928
1111,1117000000,1117012100,,0,0,0,159261,LINK,⑹궛援,0,0,0,0,0,⑸Ц,,152839,"LINESTRING(126.95861759057338 37.53886437151241,126.95880175019634 37.538953375154456,126.9589620276579 37.53918094672859)",47.998,0,63285
1111,1117000000,1117010200,,0,0,0,66208,LINK,⑹궛援,0,0,0,0,0,⑹궛2媛,,65009,"LINESTRING(126.98092084245008 37.53493423907748,126.98452875978093 37.53506163362667)",319.196,0,65010
1000,1117000000,1117012900,,0,0,0,91139,LINK,⑹궛援,1,0,0,0,0,댁큿,,163097,"LINESTRING(126.96678268511938 37.52165319113763,126.96673662504728 37.52146416261791)",21.371,0,163105
1111,1117000000,1117012900,,0,0,0,93177,LINK,⑹궛援,0,0,0,0,0,댁큿,,57476,"LINESTRING(126.97427307444117 37.519128118332766,126.97440069537546 37.51937782157277)",29.922,0,57470
1111,1117000000,1117013100,,0,0,0,91703,LINK,⑹궛援,0,0,0,0,0,쒕궓,,74421,"LINESTRING(127.011903104235 37.53877785940696,127.01186120813126 37.5388779872679)",11.714,0,74420
1111,1117000000,1117013100,,0,0,0,71866,LINK,⑹궛援,0,0,0,0,0,쒕궓,,176729,"LINESTRING(126.9999115769948 37.53384796160311,126.99963856683117 37.533602311755615)",36.409,0,176749
1111,1117000000,1117013000,,0,0,0,91718,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,152050,"LINESTRING(126.99342768883878 37.53364954198627,126.99324089741114 37.5338168645422,126.99316084041223 37.53392443120851)",38.726,0,152048
1111,1117000000,1117013000,,0,0,0,93180,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,65872,"LINESTRING(126.99259393647613 37.53293633485847,126.9927957516281 37.53260433717094)",40.938,0,151867
1111,1117000000,1117011500,,0,0,0,91723,LINK,⑹궛援,0,0,0,0,0,곗쿇,,151923,"LINESTRING(126.95135066445275 37.535164670942386,126.95149525050567 37.53524255463785,126.95176105309672 37.53526756726208)",39.084,0,151922
1111,1117000000,1117011900,,0,0,0,64969,LINK,⑹궛援,0,0,0,0,0,⑥갹,,74341,"LINESTRING(126.95873383687166 37.543213638058596,126.95877583269042 37.54306585127249,126.95885367887381 37.54305634284533,126.95925479290275 37.543178060546225)",61.712,0,74340
1111,1117000000,1117013100,,0,0,0,159982,LINK,⑹궛援,0,0,0,0,0,쒕궓,,84590,"LINESTRING(126.99968768527783 37.54253750790198,126.99962445525539 37.54246885154628,126.99952673593313 37.54242994603087)",19.105,0,84591
1111,1117000000,1117013600,,0,0,0,68401,LINK,⑹궛援,0,0,0,0,0,蹂닿킅,,177746,"LINESTRING(127.00170135204722 37.527701497014604,127.00181828702702 37.52771701679145,127.00177541452852 37.52786602402651,127.00181439770245 37.528067803175546)",50.104,0,177745
1011,1117000000,1117012800,,0,1,0,159987,LINK,⑹궛援,0,0,0,0,0,쒓컯濡3媛,,125779,"LINESTRING(126.9643568000239 37.52571425223123,126.96431384821062 37.52569224993203)",4.514,0,125776
1111,1117000000,1117013100,,0,0,0,67841,LINK,⑹궛援,0,0,0,0,0,쒕궓,,178848,"LINESTRING(127.00616532214674 37.531151641371295,127.00605728264546 37.531312993058016)",20.295,0,178846
1111,1117000000,1117013600,,0,0,0,160063,LINK,⑹궛援,0,0,0,0,0,蹂닿킅,,161648,"LINESTRING(126.99746826428043 37.53176037140019,126.99751233949675 37.53179806086973,126.99753455447873 37.531896039945174)",16.766,0,161512
1111,1117000000,1117010900,,0,0,0,61539,LINK,⑹궛援,0,0,0,0,0,泥뙆1媛,,143333,"LINESTRING(126.96605630257275 37.54751333043137,126.96692540260972 37.547466231948114)",76.98,0,143332
1111,1117000000,1117013000,,0,0,0,92295,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,66031,"LINESTRING(126.99496686051833 37.53093801089124,126.99529942614407 37.53069265975835,126.9950157955447 37.530478440722234)",74.621,0,66032
1000,1117000000,1117013100,,0,0,0,83835,LINK,⑹궛援,1,0,0,0,0,쒕궓,,180645,"LINESTRING(127.00778684757196 37.53091017610154,127.00762184829294 37.53091590006429)",14.598,0,180644
1111,1117000000,1117012900,,0,0,0,159847,LINK,⑹궛援,0,0,0,0,0,댁큿,,57424,"LINESTRING(126.9729257377662 37.52083393294808,126.97329148654921 37.52073229659613)",34.244,0,57422
1111,1117000000,1117010100,,0,0,0,93806,LINK,⑹궛援,0,0,0,0,0,꾩븫,,57884,"LINESTRING(126.980028401582 37.54622659456179,126.9803479699424 37.546285369561716)",28.984,0,57863
1111,1117000000,1117010500,,0,0,0,92304,LINK,⑹궛援,0,0,0,0,0,⑥쁺,,42672,"LINESTRING(126.9739368443914 37.54269116152621,126.97387974845529 37.54286145834719)",19.563,0,42671
1111,1117000000,1117010100,,0,0,0,65627,LINK,⑹궛援,0,0,0,0,0,꾩븫,,67061,"LINESTRING(126.98184925666045 37.54731046100626,126.98220777519862 37.54756925427388)",42.764,0,67027
1011,1117000000,1117012800,,0,1,0,92305,LINK,⑹궛援,0,0,0,0,0,쒓컯濡3媛,,125778,"LINESTRING(126.96464986263061 37.525552485986985,126.96466819608499 37.52550162578521)",5.873,0,125777
1111,1117000000,1117010200,,0,0,0,65614,LINK,⑹궛援,0,0,0,0,0,⑹궛2媛,,65312,"LINESTRING(126.98473394896274 37.54439617720374,126.98429358170756 37.5449219451978)",70.14,0,65311
1111,1117000000,1117010200,,0,0,0,159990,LINK,⑹궛援,0,0,0,0,0,⑹궛2媛,,65655,"LINESTRING(126.98521294900212 37.54246085846758,126.98530397115987 37.54272455278625)",30.352,0,143731
1111,1117000000,1117011800,,0,0,0,65607,LINK,⑹궛援,0,0,0,0,0,먰슚濡4媛,,62707,"LINESTRING(126.95319903125653 37.53148900050513,126.95353510990304 37.53162921689694)",33.535,0,62708
1111,1117000000,1117013600,,0,0,0,92320,LINK,⑹궛援,0,0,0,0,0,蹂닿킅,,177856,"LINESTRING(127.00130373693007 37.52554866695597,127.00145574567564 37.52545243172467,127.0015220063758 37.525440013669204)",23.182,0,177834
1111,1117000000,1117013600,,0,0,0,62178,LINK,⑹궛援,0,0,0,0,0,蹂닿킅,,177019,"LINESTRING(127.00058853630372 37.52921563181384,127.00056904616076 37.52913026357466,127.00073665067647 37.528627365524024)",67.378,0,177018
1111,1117000000,1117013300,,0,0,0,160516,LINK,⑹궛援,0,0,0,0,0,쒕튃怨좊룞,,65719,"LINESTRING(126.98537183146868 37.51794608194015,126.98545669755323 37.51795574949126,126.98543647650511 37.51802978454375)",15.988,0,65732
1111,1117000000,1117010600,,0,0,0,100839,LINK,⑹궛援,0,0,0,0,0,⑹궛1媛,,46954,"LINESTRING(126.97408811715464 37.537908696983244,126.97417631059479 37.537678727024904)",26.688,0,64739
1111,1117000000,1117011100,,0,0,0,90620,LINK,⑹궛援,0,0,0,0,0,泥뙆3媛,,164304,"LINESTRING(126.97061441268384 37.54401023250647,126.9705143852401 37.54401020757214,126.97042177656016 37.54398658549368,126.97031803975116 37.543998358922806)",26.694,0,164306
1111,1117000000,1117011900,,0,0,0,64126,LINK,⑹궛援,0,0,0,0,0,⑥갹,,152818,"LINESTRING(126.96113730825955 37.53952894352675,126.96121753269479 37.539485063352394)",8.602,0,152817
1111,1117000000,1117010800,,0,0,0,158871,LINK,⑹궛援,0,0,0,0,0,쒓퀎,,64119,"LINESTRING(126.96863154549092 37.553462135881496,126.9689199518954 37.55347289197774)",25.512,0,150724
1111,1117000000,1117012800,,0,0,0,97675,LINK,⑹궛援,0,0,0,0,0,쒓컯濡3媛,,63754,"LINESTRING(126.96414714301471 37.53274310855263,126.96404508156031 37.53271598130203,126.96363671808365 37.5328513373769)",48.606,0,63753
1111,1117000000,1117011100,,0,0,0,79084,LINK,⑹궛援,0,0,0,0,0,泥뙆3媛,,152929,"LINESTRING(126.96497674729353 37.54351858043246,126.96525822986237 37.54352644599408,126.96539115462562 37.543524928544606)",36.639,0,152928
1111,1117000000,1117012500,,0,0,0,85031,LINK,⑹궛援,0,0,0,0,0,쒓컯濡2媛,,47441,"LINESTRING(126.97153737205838 37.531368630582875,126.97189584585865 37.53115672974084)",39.46,0,47448
1111,1117000000,1117010100,,0,0,0,75561,LINK,⑹궛援,0,0,0,0,0,꾩븫,,67078,"LINESTRING(126.98357122231145 37.54715383420889,126.9835675027787 37.547082457493474,126.9834368057469 37.546924816793116)",28.893,0,67077
1111,1117000000,1117012000,,0,0,0,93315,LINK,⑹궛援,0,0,0,0,0,꾩썝,,150391,"LINESTRING(126.95412923981311 37.5379768984727,126.95389481572077 37.537765125393534)",31.332,0,150390
1111,1117000000,1117012400,,0,0,0,159432,LINK,⑹궛援,0,0,0,0,0,쒓컯濡1媛,,47151,"LINESTRING(126.97468398588539 37.53638368530102,126.97461395981544 37.53666582020935)",31.919,0,47148
1111,1117000000,1117010900,,0,0,0,93324,LINK,⑹궛援,0,0,0,0,0,泥뙆1媛,,163880,"LINESTRING(126.96999563091225 37.54793781456135,126.97003232635048 37.54768197816278)",28.579,0,163729
1111,1117000000,1117013200,,0,0,0,90631,LINK,⑹궛援,0,0,0,0,0,숇튃怨좊룞,,66158,"LINESTRING(126.99396368647925 37.5246267740187,126.99419766608834 37.524643727104504,126.99439620764917 37.52447997021874)",46.034,0,66157
1111,1117000000,1117010200,,0,0,0,66757,LINK,⑹궛援,0,0,0,0,0,⑹궛2媛,,74706,"LINESTRING(126.98229399918968 37.545210136128205,126.9821701677537 37.54524298160129,126.98200958627426 37.5455314310557)",46.553,0,74704
1111,1117000000,1117013000,,0,0,0,84723,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,65671,"LINESTRING(126.98888862731843 37.53845022123472,126.98934679274588 37.53849890943227,126.98942010105661 37.53849405142515,126.9894384190417 37.53855729283416)",54.556,0,65669
1111,1117000000,1117013100,,0,0,0,71886,LINK,⑹궛援,0,0,0,0,0,쒕궓,,178805,"LINESTRING(127.00637597375678 37.53473749499517,127.0060357534753 37.53515270842894)",55.026,0,178802
1111,1117000000,1117013600,,0,0,0,90660,LINK,⑹궛援,0,0,0,0,0,蹂닿킅,,161172,"LINESTRING(126.99528961222215 37.53121844115032,126.99586182047352 37.53078225844405,126.99642423660072 37.53044343964296,126.99655627934278 37.53040839144504)",144.647,0,161171
1111,1117000000,1117010900,,0,0,0,67824,LINK,⑹궛援,0,0,0,0,0,泥뙆1媛,,163927,"LINESTRING(126.96876455255862 37.54946710649507,126.96884700729478 37.54962908299625)",19.398,0,64029
1111,1117000000,1117012100,,0,0,0,91183,LINK,⑹궛援,0,0,0,0,0,⑸Ц,,157792,"LINESTRING(126.96142064718644 37.537285484489466,126.96121009760691 37.537809600790766)",61.074,0,157801
1111,1117000000,1117013100,,0,0,0,70589,LINK,⑹궛援,0,0,0,0,0,쒕궓,,178999,"LINESTRING(127.00369354387044 37.52960640726532,127.00364403214454 37.529839464335275)",26.234,0,178998
1111,1117000000,1117010400,,0,0,0,75647,LINK,⑹궛援,0,0,0,0,0,媛덉썡,,42242,"LINESTRING(126.97339167803537 37.54534408193755,126.97351525350598 37.54536681763367)",11.208,0,42241
1111,1117000000,1117011800,,0,0,0,67292,LINK,⑹궛援,0,0,0,0,0,먰슚濡4媛,,151955,"LINESTRING(126.95141661342156 37.53293114250121,126.95158442373774 37.53335768829904)",49.61,0,151977
1011,1117000000,1117013300,,0,0,0,159862,LINK,⑹궛援,0,0,0,0,0,쒕튃怨좊룞,,64961,"LINESTRING(126.98634870953417 37.515879993087886,126.986531362063 37.51589985418965)",16.297,0,64957
1000,1117000000,1117010200,,0,1,0,70989,LINK,⑹궛援,0,0,0,0,0,⑹궛2媛,,137606,"LINESTRING(126.98880739130408 37.54350977379971,126.98872507559513 37.543418717600915)",12.452,0,137604
1000,1117000000,1117011600,,0,1,0,159869,LINK,⑹궛援,0,0,0,0,0,泥븫,,150824,"LINESTRING(126.94703648328338 37.534418920633165,126.94700917276607 37.53434419712017,126.94711864815676 37.53431311649973,126.94727885779663 37.534400351269525,126.9473140677455 37.53435989838292,126.94690380055043 37.534101338184776,126.9464776798509 37.534150953340465,126.94648547123913 37.5341883125034,126.94686859491868 37.534135565014026,126.94675139898705 37.53402967127006)",180.067,0,150821
1111,1117000000,1117012500,,0,0,0,60394,LINK,⑹궛援,0,0,0,0,0,쒓컯濡2媛,,19521,"LINESTRING(126.96883389894127 37.530598938368286,126.96893981213252 37.53052952198081)",12.124,0,64362
1111,1117000000,1117013100,,0,0,0,87443,LINK,⑹궛援,0,0,0,0,0,쒕궓,,176763,"LINESTRING(127.00112506607661 37.53594083468726,127.00150544461484 37.535972229348964,127.00151471948868 37.5358417083194,127.00170026860295 37.53580476591271,127.0018548903766 37.53567916798821,127.0018014125395 37.535083253267835)",151.042,0,176618
1111,1117000000,1117013000,,0,0,0,65585,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,149165,"LINESTRING(126.98977083135345 37.539330450922954,126.98992739754553 37.53926485075279,126.99007986179421 37.539061461406135)",41.925,0,65766
1111,1117000000,1117012100,,0,0,0,159946,LINK,⑹궛援,0,0,0,0,0,⑸Ц,,157844,"LINESTRING(126.96010373779896 37.538009441838916,126.96033216619584 37.538267971225125)",35.084,0,157833
1111,1117000000,1117012800,,0,0,0,60398,LINK,⑹궛援,0,0,0,0,0,쒓컯濡3媛,,162910,"LINESTRING(126.96424500645992 37.526231583286105,126.96388258010637 37.52586142593265)",52.097,0,162908
1111,1117000000,1117013100,,0,0,0,159934,LINK,⑹궛援,0,0,0,0,0,쒕궓,,179237,"LINESTRING(127.01051884018695 37.53482067949793,127.01102435859448 37.53524338391866,127.01127759310089 37.535770234803216)",127.398,0,180570
1000,1117000000,1117012500,,0,0,0,65583,LINK,⑹궛援,1,0,0,0,0,쒓컯濡2媛,,162927,"LINESTRING(126.96660993951862 37.527854458044075,126.96647518297142 37.52795678656568)",16.458,0,162951
1111,1117000000,1117011000,,0,0,0,92391,LINK,⑹궛援,0,0,0,0,0,泥뙆2媛,,152847,"LINESTRING(126.9638575493822 37.545739342998914,126.9648231910429 37.545826797586095)",85.885,0,143418
1111,1117000000,1117013600,,0,0,0,97380,LINK,⑹궛援,0,0,0,0,0,蹂닿킅,,161470,"LINESTRING(126.99802789888899 37.52928036474554,126.99824685632964 37.52916134948393)",23.432,0,161467
1111,1117000000,1117010900,,0,0,0,160034,LINK,⑹궛援,0,0,0,0,0,泥뙆1媛,,143298,"LINESTRING(126.96695428405545 37.54834659300131,126.96656880166759 37.54836549684168)",34.129,0,143299
1111,1117000000,1117012400,,0,0,0,94556,LINK,⑹궛援,0,0,0,0,0,쒓컯濡1媛,,47165,"LINESTRING(126.97228210833232 37.53701464207293,126.97241908984353 37.537240765323276)",27.864,0,46947
1111,1117000000,1117013100,,0,0,0,92401,LINK,⑹궛援,0,0,0,0,0,쒕궓,,176724,"LINESTRING(126.99926628291934 37.533288895355355,126.99907482062322 37.53338771845921)",20.166,0,176722
1111,1117000000,1117010900,,0,0,0,70995,LINK,⑹궛援,0,0,0,0,0,泥뙆1媛,,163896,"LINESTRING(126.96944716492348 37.54688606601122,126.96958438531644 37.54688974336877)",12.133,0,163895
1111,1117000000,1117012100,,0,0,0,92390,LINK,⑹궛援,0,0,0,0,0,⑸Ц,,147464,"LINESTRING(126.9587191999492 37.53697879629736,126.95835355718185 37.53687674299205)",34.244,0,157818
1111,1117000000,1117012900,,0,0,0,94575,LINK,⑹궛援,0,0,0,0,0,댁큿,,57469,"LINESTRING(126.97215406288367 37.51979806272093,126.97312939388674 37.5194885060814)",92.815,0,57457
1111,1117000000,1117013100,,0,0,0,162688,LINK,⑹궛援,0,0,0,0,0,쒕궓,,178979,"LINESTRING(127.00408525268185 37.53009043276719,127.0040042282181 37.530348589340285)",29.534,0,178992
1111,1117000000,1117011100,,0,0,0,64947,LINK,⑹궛援,0,0,0,0,0,泥뙆3媛,,164366,"LINESTRING(126.97048093094548 37.541551867497525,126.96987831547067 37.541057593763526)",76.458,0,64303
1111,1117000000,1117010900,,0,0,0,80296,LINK,⑹궛援,0,0,0,0,0,泥뙆1媛,,143241,"LINESTRING(126.96543316401686 37.55037978510562,126.96587156257793 37.55037991263111)",38.74,0,143243
1111,1117000000,1117013000,,0,0,0,89735,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,65979,"LINESTRING(126.99610192424527 37.53625327093281,126.9961722735414 37.53655523117929,126.99607844227481 37.53677002291834,126.99596115902435 37.53691632847442)",78.591,0,65978
1111,1117000000,1117010400,,0,0,0,162774,LINK,⑹궛援,0,0,0,0,0,媛덉썡,,42158,"LINESTRING(126.9739381571855 37.546935819530134,126.97364098860584 37.54702291652747)",27.983,0,42156
1111,1117000000,1117010100,,0,0,0,100975,LINK,⑹궛援,0,0,0,0,0,꾩븫,,63270,"LINESTRING(126.9807004741275 37.551434482067876,126.98094291697 37.5514235956567)",21.457,0,63269
1111,1117000000,1117013600,,0,0,0,75653,LINK,⑹궛援,0,0,0,0,0,蹂닿킅,,177809,"LINESTRING(126.9992496396355 37.526060882069295,126.99882868462329 37.52603914851153)",37.288,0,177808
1111,1117000000,1117013100,,0,0,0,73179,LINK,⑹궛援,0,0,0,0,0,쒕궓,,180601,"LINESTRING(127.009939039366 37.53105855775366,127.01008251855785 37.53106425879017)",12.698,0,180596
1111,1117000000,1117013100,,0,0,0,158919,LINK,⑹궛援,0,0,0,0,0,쒕궓,,178498,"LINESTRING(127.0049783656025 37.532183036226925,127.00510084146676 37.532187788860085)",10.838,0,178497
1111,1117000000,1117012300,,0,0,0,98762,LINK,⑹궛援,0,0,0,0,0,좉퀎,,157691,"LINESTRING(126.95959645872163 37.53357422413403,126.96057505887944 37.533540672217214,126.96164587518868 37.533445023956155)",181.813,0,157719
1111,1117000000,1117011900,,0,0,0,158394,LINK,⑹궛援,0,0,0,0,0,⑥갹,,63059,"LINESTRING(126.96000824558651 37.541824679009174,126.96038414130525 37.54194055929371)",35.623,0,152842
1111,1117000000,1117013100,,0,0,0,68389,LINK,⑹궛援,0,0,0,0,0,쒕궓,,178494,"LINESTRING(127.0050471111496 37.532773007870716,127.0048828225494 37.53291337162034,127.00476632407451 37.532972849617046)",33.528,0,178489
1111,1117000000,1117012500,,0,0,0,161007,LINK,⑹궛援,0,0,0,0,0,쒓컯濡2媛,,162877,"LINESTRING(126.96675898597248 37.528263868305054,126.96697872842194 37.52851014486447)",33.532,0,162885
1111,1117000000,1117013000,,0,0,0,66747,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,151861,"LINESTRING(126.9932259975113 37.53261233087768,126.9932393787707 37.5321661099453,126.99338612962997 37.53215549392843)",62.563,0,151859
1111,1117000000,1117013600,,0,0,0,161006,LINK,⑹궛援,0,0,0,0,0,蹂닿킅,,177753,"LINESTRING(127.0023951540004 37.527387950284286,127.00221585484259 37.52738174517638)",15.864,0,177770
1111,1117000000,1117013200,,0,0,0,90169,LINK,⑹궛援,0,0,0,0,0,숇튃怨좊룞,,153520,"LINESTRING(126.9917122469533 37.525262646773996,126.99182411435119 37.525318342863244,126.9918870426248 37.5253239160319,126.99205487777955 37.525090036611125)",47.157,0,155878
1111,1117000000,1117011800,,0,0,0,161024,LINK,⑹궛援,0,0,0,0,0,먰슚濡4媛,,152695,"LINESTRING(126.95448748478368 37.53429724440738,126.95475020332952 37.534403588581526)",26.048,0,152696
1000,1117000000,1117013100,,0,1,0,83861,LINK,⑹궛援,0,0,0,0,0,쒕궓,,178258,"LINESTRING(127.00596717160313 37.53535748537726,127.00633073987437 37.53548089188737)",34.931,0,66709
1111,1117000000,1117013000,,0,0,0,80308,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,152041,"LINESTRING(126.99196530668445 37.532314770707316,126.99178855889407 37.532136801082)",25.184,0,152040
1111,1117000000,1117013000,,0,0,0,93338,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,66021,"LINESTRING(126.99414052102661 37.52907631550481,126.9939155269421 37.52955924456598)",57.17,0,66020
1111,1117000000,1117011200,,0,0,0,161079,LINK,⑹궛援,0,0,0,0,0,먰슚濡1媛,,63524,"LINESTRING(126.9655685876268 37.540887343734056,126.96568851031157 37.54117416818786)",33.552,0,63523
